Device,Day,Hour,Type,Sub-Type,Value
HP,15,10,Received,Electricity,3.57
HP,15,10,Generated,Heat,15.46
HP,15,11,Received,Electricity,3.27
HP,15,11,Generated,Heat,14.36
HP,15,12,Received,Electricity,3.4
HP,15,12,Generated,Heat,15.17
HP,15,13,Received,Electricity,2.94
HP,15,13,Generated,Heat,13.44
HP,15,14,Received,Electricity,3.02
HP,15,14,Generated,Heat,13.8
HP,15,15,Received,Electricity,3.51
HP,15,15,Generated,Heat,16.11
HP,15,16,Received,Electricity,3.54
HP,15,16,Generated,Heat,16.11
HP,15,17,Received,Electricity,3.52
HP,15,17,Generated,Heat,16.11
HP,15,18,Received,Electricity,3.55
HP,15,18,Generated,Heat,16.11
HP,15,19,Received,Electricity,3.54
HP,15,19,Generated,Heat,16.11
HP,15,20,Received,Electricity,3.55
HP,15,20,Generated,Heat,16.11
HP,15,21,Received,Electricity,3.59
HP,15,21,Generated,Heat,16.11
HP,15,22,Received,Electricity,3.64
HP,15,22,Generated,Heat,16.11
HP,15,23,Received,Electricity,3.65
HP,15,23,Generated,Heat,16.11
HP,16,0,Received,Electricity,4.19
HP,16,0,Generated,Heat,16.11
HP,16,1,Received,Electricity,4.11
HP,16,1,Generated,Heat,16.11
HP,16,2,Received,Electricity,4.07
HP,16,2,Generated,Heat,16.11
HP,16,3,Received,Electricity,4.02
HP,16,3,Generated,Heat,16.11
HP,16,4,Received,Electricity,3.96
HP,16,4,Generated,Heat,16.11
HP,16,5,Received,Electricity,3.88
HP,16,5,Generated,Heat,16.11
HP,16,6,Received,Electricity,3.88
HP,16,6,Generated,Heat,16.11
HP,16,7,Received,Electricity,3.79
HP,16,7,Generated,Heat,15.69
HP,16,8,Received,Electricity,3.47
HP,16,8,Generated,Heat,14.5
HP,16,9,Received,Electricity,3.79
HP,16,9,Generated,Heat,16.11
HP,16,10,Received,Electricity,3.57
HP,16,10,Generated,Heat,15.46
HP,16,11,Received,Electricity,3.27
HP,16,11,Generated,Heat,14.36
HP,16,12,Received,Electricity,3.4
HP,16,12,Generated,Heat,15.17
HP,16,13,Received,Electricity,2.94
HP,16,13,Generated,Heat,13.44
HP,16,14,Received,Electricity,3.02
HP,16,14,Generated,Heat,13.8
HP,16,15,Received,Electricity,3.51
HP,16,15,Generated,Heat,16.11
HP,16,16,Received,Electricity,3.54
HP,16,16,Generated,Heat,16.11
HP,16,17,Received,Electricity,3.52
HP,16,17,Generated,Heat,16.11
HP,16,18,Received,Electricity,3.55
HP,16,18,Generated,Heat,16.11
HP,16,19,Received,Electricity,3.54
HP,16,19,Generated,Heat,16.11
HP,16,20,Received,Electricity,3.55
HP,16,20,Generated,Heat,16.11
HP,16,21,Received,Electricity,3.59
HP,16,21,Generated,Heat,16.11
HP,16,22,Received,Electricity,3.64
HP,16,22,Generated,Heat,16.11
HP,16,23,Received,Electricity,3.65
HP,16,23,Generated,Heat,16.11
HP,17,0,Received,Electricity,4.19
HP,17,0,Generated,Heat,16.11
HP,17,1,Received,Electricity,4.11
HP,17,1,Generated,Heat,16.11
HP,17,2,Received,Electricity,4.07
HP,17,2,Generated,Heat,16.11
HP,17,3,Received,Electricity,4.02
HP,17,3,Generated,Heat,16.11
HP,17,4,Received,Electricity,3.96
HP,17,4,Generated,Heat,16.11
HP,17,5,Received,Electricity,3.88
HP,17,5,Generated,Heat,16.11
HP,17,6,Received,Electricity,3.88
HP,17,6,Generated,Heat,16.11
HP,17,7,Received,Electricity,3.79
HP,17,7,Generated,Heat,15.69
HP,17,8,Received,Electricity,3.47
HP,17,8,Generated,Heat,14.5
HP,17,9,Received,Electricity,3.79
HP,17,9,Generated,Heat,16.11
HP,17,10,Received,Electricity,3.57
HP,17,10,Generated,Heat,15.46
HP,17,11,Received,Electricity,3.27
HP,17,11,Generated,Heat,14.36
HP,17,12,Received,Electricity,3.4
HP,17,12,Generated,Heat,15.17
HP,17,13,Received,Electricity,2.94
HP,17,13,Generated,Heat,13.44
HP,17,14,Received,Electricity,3.02
HP,17,14,Generated,Heat,13.8
HP,17,15,Received,Electricity,3.51
HP,17,15,Generated,Heat,16.11
HP,17,16,Received,Electricity,3.54
HP,17,16,Generated,Heat,16.11
HP,17,17,Received,Electricity,3.52
HP,17,17,Generated,Heat,16.11
HP,17,18,Received,Electricity,3.55
HP,17,18,Generated,Heat,16.11
HP,17,19,Received,Electricity,3.54
HP,17,19,Generated,Heat,16.11
HP,17,20,Received,Electricity,3.55
HP,17,20,Generated,Heat,16.11
HP,17,21,Received,Electricity,3.59
HP,17,21,Generated,Heat,16.11
HP,17,22,Received,Electricity,3.64
HP,17,22,Generated,Heat,16.11
HP,17,23,Received,Electricity,3.65
HP,17,23,Generated,Heat,16.11
HP,18,0,Received,Electricity,2.26
HP,18,0,Generated,Heat,8.56
HP,18,1,Received,Electricity,4.28
HP,18,1,Generated,Heat,16.11
HP,18,2,Received,Electricity,3.35
HP,18,2,Generated,Heat,12.39
HP,18,3,Received,Electricity,0.45
HP,18,3,Generated,Heat,1.65
HP,18,4,Received,Electricity,3.36
HP,18,4,Generated,Heat,12.35
HP,18,5,Received,Electricity,3.96
HP,18,5,Generated,Heat,14.6
HP,18,6,Received,Electricity,3.26
HP,18,6,Generated,Heat,12.08
HP,18,7,Received,Electricity,3.16
HP,18,7,Generated,Heat,11.78
HP,18,8,Received,Electricity,2.22
HP,18,8,Generated,Heat,8.24
HP,18,9,Received,Electricity,2.93
HP,18,9,Generated,Heat,10.83
HP,18,10,Received,Electricity,2.61
HP,18,10,Generated,Heat,9.74
HP,18,11,Received,Electricity,3.03
HP,18,11,Generated,Heat,11.43
HP,18,12,Received,Electricity,3.12
HP,18,12,Generated,Heat,11.84
HP,18,13,Received,Electricity,3.14
HP,18,13,Generated,Heat,12.17
HP,18,14,Received,Electricity,2.8
HP,18,14,Generated,Heat,11.01
HP,18,15,Received,Electricity,3.82
HP,18,15,Generated,Heat,15.18
HP,18,16,Received,Electricity,4.06
HP,18,16,Generated,Heat,16.11
HP,18,17,Received,Electricity,0.66
HP,18,17,Generated,Heat,2.5
HP,18,18,Received,Electricity,4.24
HP,18,18,Generated,Heat,16.11
HP,18,19,Received,Electricity,4.22
HP,18,19,Generated,Heat,16.11
HP,18,20,Received,Electricity,4.19
HP,18,20,Generated,Heat,16.11
HP,18,21,Received,Electricity,4.15
HP,18,21,Generated,Heat,16.11
HP,18,22,Received,Electricity,4.16
HP,18,22,Generated,Heat,16.11
HP,18,23,Received,Electricity,4.16
HP,18,23,Generated,Heat,16.11
HP,19,0,Received,Electricity,2.26
HP,19,0,Generated,Heat,8.56
HP,19,1,Received,Electricity,4.28
HP,19,1,Generated,Heat,16.11
HP,19,2,Received,Electricity,3.35
HP,19,2,Generated,Heat,12.39
HP,19,3,Received,Electricity,0.45
HP,19,3,Generated,Heat,1.65
HP,19,4,Received,Electricity,3.36
HP,19,4,Generated,Heat,12.35
HP,19,5,Received,Electricity,3.96
HP,19,5,Generated,Heat,14.6
HP,19,6,Received,Electricity,3.26
HP,19,6,Generated,Heat,12.08
HP,19,7,Received,Electricity,3.16
HP,19,7,Generated,Heat,11.78
HP,19,8,Received,Electricity,2.22
HP,19,8,Generated,Heat,8.24
HP,19,9,Received,Electricity,2.93
HP,19,9,Generated,Heat,10.83
HP,19,10,Received,Electricity,2.61
HP,19,10,Generated,Heat,9.74
HP,19,11,Received,Electricity,3.03
HP,19,11,Generated,Heat,11.43
HP,19,12,Received,Electricity,3.12
HP,19,12,Generated,Heat,11.84
HP,19,13,Received,Electricity,3.14
HP,19,13,Generated,Heat,12.17
HP,19,14,Received,Electricity,2.8
HP,19,14,Generated,Heat,11.01
HP,19,15,Received,Electricity,3.82
HP,19,15,Generated,Heat,15.18
HP,19,16,Received,Electricity,4.06
HP,19,16,Generated,Heat,16.11
HP,19,17,Received,Electricity,0.66
HP,19,17,Generated,Heat,2.5
HP,19,18,Received,Electricity,4.24
HP,19,18,Generated,Heat,16.11
HP,19,19,Received,Electricity,4.22
HP,19,19,Generated,Heat,16.11
HP,19,20,Received,Electricity,4.19
HP,19,20,Generated,Heat,16.11
HP,19,21,Received,Electricity,4.15
HP,19,21,Generated,Heat,16.11
HP,19,22,Received,Electricity,4.16
HP,19,22,Generated,Heat,16.11
HP,19,23,Received,Electricity,4.16
HP,19,23,Generated,Heat,16.11
HP,20,0,Received,Electricity,2.26
HP,20,0,Generated,Heat,8.56
HP,20,1,Received,Electricity,4.28
HP,20,1,Generated,Heat,16.11
HP,20,2,Received,Electricity,3.35
HP,20,2,Generated,Heat,12.39
HP,20,3,Received,Electricity,0.45
HP,20,3,Generated,Heat,1.65
HP,20,4,Received,Electricity,3.36
HP,20,4,Generated,Heat,12.35
HP,20,5,Received,Electricity,3.96
HP,20,5,Generated,Heat,14.6
HP,20,6,Received,Electricity,3.26
HP,20,6,Generated,Heat,12.08
HP,20,7,Received,Electricity,3.16
HP,20,7,Generated,Heat,11.78
HP,20,8,Received,Electricity,2.22
HP,20,8,Generated,Heat,8.24
HP,20,9,Received,Electricity,2.93
HP,20,9,Generated,Heat,10.83
HP,20,10,Received,Electricity,2.61
HP,20,10,Generated,Heat,9.74
HP,20,11,Received,Electricity,3.03
HP,20,11,Generated,Heat,11.43
HP,20,12,Received,Electricity,3.12
HP,20,12,Generated,Heat,11.84
HP,20,13,Received,Electricity,3.14
HP,20,13,Generated,Heat,12.17
HP,20,14,Received,Electricity,2.8
HP,20,14,Generated,Heat,11.01
HP,20,15,Received,Electricity,3.82
HP,20,15,Generated,Heat,15.18
HP,20,16,Received,Electricity,4.06
HP,20,16,Generated,Heat,16.11
HP,20,17,Received,Electricity,0.66
HP,20,17,Generated,Heat,2.5
HP,20,18,Received,Electricity,4.24
HP,20,18,Generated,Heat,16.11
HP,20,19,Received,Electricity,4.22
HP,20,19,Generated,Heat,16.11
HP,20,20,Received,Electricity,4.19
HP,20,20,Generated,Heat,16.11
HP,20,21,Received,Electricity,4.15
HP,20,21,Generated,Heat,16.11
HP,20,22,Received,Electricity,4.16
HP,20,22,Generated,Heat,16.11
HP,20,23,Received,Electricity,4.16
HP,20,23,Generated,Heat,16.11
HP,21,0,Received,Electricity,2.26
HP,21,0,Generated,Heat,8.56
HP,21,1,Received,Electricity,4.28
HP,21,1,Generated,Heat,16.11
HP,21,2,Received,Electricity,3.35
HP,21,2,Generated,Heat,12.39
HP,21,3,Received,Electricity,0.45
HP,21,3,Generated,Heat,1.65
HP,21,4,Received,Electricity,3.36
HP,21,4,Generated,Heat,12.35
HP,21,5,Received,Electricity,3.96
HP,21,5,Generated,Heat,14.6
HP,21,6,Received,Electricity,3.26
HP,21,6,Generated,Heat,12.08
HP,21,7,Received,Electricity,3.16
HP,21,7,Generated,Heat,11.78
HP,21,8,Received,Electricity,2.22
HP,21,8,Generated,Heat,8.24
HP,21,9,Received,Electricity,2.93
HP,21,9,Generated,Heat,10.83
HP,21,10,Received,Electricity,2.61
HP,21,10,Generated,Heat,9.74
HP,21,11,Received,Electricity,3.03
HP,21,11,Generated,Heat,11.43
HP,21,12,Received,Electricity,3.12
HP,21,12,Generated,Heat,11.84
HP,21,13,Received,Electricity,3.14
HP,21,13,Generated,Heat,12.17
HP,21,14,Received,Electricity,2.8
HP,21,14,Generated,Heat,11.01
HP,21,15,Received,Electricity,3.82
HP,21,15,Generated,Heat,15.18
HP,21,16,Received,Electricity,4.06
HP,21,16,Generated,Heat,16.11
HP,21,17,Received,Electricity,0.66
HP,21,17,Generated,Heat,2.5
HP,21,18,Received,Electricity,4.24
HP,21,18,Generated,Heat,16.11
HP,21,19,Received,Electricity,4.22
HP,21,19,Generated,Heat,16.11
HP,21,20,Received,Electricity,4.19
HP,21,20,Generated,Heat,16.11
HP,21,21,Received,Electricity,4.15
HP,21,21,Generated,Heat,16.11
HP,21,22,Received,Electricity,4.16
HP,21,22,Generated,Heat,16.11
HP,21,23,Received,Electricity,4.16
HP,21,23,Generated,Heat,16.11
HP,22,0,Received,Electricity,4.19
HP,22,0,Generated,Heat,16.11
HP,22,1,Received,Electricity,4.11
HP,22,1,Generated,Heat,16.11
HP,22,2,Received,Electricity,4.07
HP,22,2,Generated,Heat,16.11
HP,22,3,Received,Electricity,4.02
HP,22,3,Generated,Heat,16.11
HP,22,4,Received,Electricity,3.96
HP,22,4,Generated,Heat,16.11
HP,22,5,Received,Electricity,3.88
HP,22,5,Generated,Heat,16.11
HP,22,6,Received,Electricity,3.88
HP,22,6,Generated,Heat,16.11
HP,22,7,Received,Electricity,3.79
HP,22,7,Generated,Heat,15.69
HP,22,8,Received,Electricity,3.47
HP,22,8,Generated,Heat,14.5
HP,22,9,Received,Electricity,3.79
HP,22,9,Generated,Heat,16.11
HP,22,10,Received,Electricity,3.57
HP,22,10,Generated,Heat,15.46
HP,22,11,Received,Electricity,3.27
HP,22,11,Generated,Heat,14.36
HP,22,12,Received,Electricity,3.4
HP,22,12,Generated,Heat,15.17
HP,22,13,Received,Electricity,2.94
HP,22,13,Generated,Heat,13.44
HP,22,14,Received,Electricity,3.02
HP,22,14,Generated,Heat,13.8
HP,22,15,Received,Electricity,3.51
HP,22,15,Generated,Heat,16.11
HP,22,16,Received,Electricity,3.54
HP,22,16,Generated,Heat,16.11
HP,22,17,Received,Electricity,3.52
HP,22,17,Generated,Heat,16.11
HP,22,18,Received,Electricity,3.55
HP,22,18,Generated,Heat,16.11
HP,22,19,Received,Electricity,3.54
HP,22,19,Generated,Heat,16.11
HP,22,20,Received,Electricity,3.55
HP,22,20,Generated,Heat,16.11
HP,22,21,Received,Electricity,3.59
HP,22,21,Generated,Heat,16.11
HP,22,22,Received,Electricity,3.64
HP,22,22,Generated,Heat,16.11
HP,22,23,Received,Electricity,3.65
HP,22,23,Generated,Heat,16.11
HP,23,0,Received,Electricity,4.19
HP,23,0,Generated,Heat,16.11
HP,23,1,Received,Electricity,4.11
HP,23,1,Generated,Heat,16.11
HP,23,2,Received,Electricity,4.07
HP,23,2,Generated,Heat,16.11
HP,23,3,Received,Electricity,4.02
HP,23,3,Generated,Heat,16.11
HP,23,4,Received,Electricity,3.96
HP,23,4,Generated,Heat,16.11
HP,23,5,Received,Electricity,3.88
HP,23,5,Generated,Heat,16.11
HP,23,6,Received,Electricity,3.88
HP,23,6,Generated,Heat,16.11
HP,23,7,Received,Electricity,3.79
HP,23,7,Generated,Heat,15.69
HP,23,8,Received,Electricity,3.47
HP,23,8,Generated,Heat,14.5
HP,23,9,Received,Electricity,3.79
HP,23,9,Generated,Heat,16.11
HP,23,10,Received,Electricity,3.57
HP,23,10,Generated,Heat,15.46
HP,23,11,Received,Electricity,3.27
HP,23,11,Generated,Heat,14.36
HP,23,12,Received,Electricity,3.4
HP,23,12,Generated,Heat,15.17
HP,23,13,Received,Electricity,2.94
HP,23,13,Generated,Heat,13.44
HP,23,14,Received,Electricity,3.02
HP,23,14,Generated,Heat,13.8
HP,23,15,Received,Electricity,3.51
HP,23,15,Generated,Heat,16.11
HP,23,16,Received,Electricity,3.54
HP,23,16,Generated,Heat,16.11
HP,23,17,Received,Electricity,3.52
HP,23,17,Generated,Heat,16.11
HP,23,18,Received,Electricity,3.55
HP,23,18,Generated,Heat,16.11
HP,23,19,Received,Electricity,3.54
HP,23,19,Generated,Heat,16.11
HP,23,20,Received,Electricity,3.55
HP,23,20,Generated,Heat,16.11
HP,23,21,Received,Electricity,3.59
HP,23,21,Generated,Heat,16.11
HP,23,22,Received,Electricity,3.64
HP,23,22,Generated,Heat,16.11
HP,23,23,Received,Electricity,3.65
HP,23,23,Generated,Heat,16.11
HP,24,0,Received,Electricity,2.26
HP,24,0,Generated,Heat,8.56
HP,24,1,Received,Electricity,4.28
HP,24,1,Generated,Heat,16.11
HP,24,2,Received,Electricity,3.35
HP,24,2,Generated,Heat,12.39
HP,24,3,Received,Electricity,0.45
HP,24,3,Generated,Heat,1.65
HP,24,4,Received,Electricity,3.36
HP,24,4,Generated,Heat,12.35
HP,24,5,Received,Electricity,3.96
HP,24,5,Generated,Heat,14.6
HP,24,6,Received,Electricity,3.26
HP,24,6,Generated,Heat,12.08
HP,24,7,Received,Electricity,3.16
HP,24,7,Generated,Heat,11.78
HP,24,8,Received,Electricity,2.22
HP,24,8,Generated,Heat,8.24
HP,24,9,Received,Electricity,2.93
HP,24,9,Generated,Heat,10.83
HP,24,10,Received,Electricity,2.61
HP,24,10,Generated,Heat,9.74
HP,24,11,Received,Electricity,3.03
HP,24,11,Generated,Heat,11.43
HP,24,12,Received,Electricity,3.12
HP,24,12,Generated,Heat,11.84
HP,24,13,Received,Electricity,3.14
HP,24,13,Generated,Heat,12.17
HP,24,14,Received,Electricity,2.8
HP,24,14,Generated,Heat,11.01
HP,24,15,Received,Electricity,3.82
HP,24,15,Generated,Heat,15.18
HP,24,16,Received,Electricity,4.06
HP,24,16,Generated,Heat,16.11
HP,24,17,Received,Electricity,0.66
HP,24,17,Generated,Heat,2.5
HP,24,18,Received,Electricity,4.24
HP,24,18,Generated,Heat,16.11
HP,24,19,Received,Electricity,4.22
HP,24,19,Generated,Heat,16.11
HP,24,20,Received,Electricity,4.19
HP,24,20,Generated,Heat,16.11
HP,24,21,Received,Electricity,4.15
HP,24,21,Generated,Heat,16.11
HP,24,22,Received,Electricity,4.16
HP,24,22,Generated,Heat,16.11
HP,24,23,Received,Electricity,4.16
HP,24,23,Generated,Heat,16.11
HP,25,0,Received,Electricity,4.19
HP,25,0,Generated,Heat,16.11
HP,25,1,Received,Electricity,4.11
HP,25,1,Generated,Heat,16.11
HP,25,2,Received,Electricity,4.07
HP,25,2,Generated,Heat,16.11
HP,25,3,Received,Electricity,4.02
HP,25,3,Generated,Heat,16.11
HP,25,4,Received,Electricity,3.96
HP,25,4,Generated,Heat,16.11
HP,25,5,Received,Electricity,3.88
HP,25,5,Generated,Heat,16.11
HP,25,6,Received,Electricity,3.88
HP,25,6,Generated,Heat,16.11
HP,25,7,Received,Electricity,3.79
HP,25,7,Generated,Heat,15.69
HP,25,8,Received,Electricity,3.47
HP,25,8,Generated,Heat,14.5
HP,25,9,Received,Electricity,3.79
HP,25,9,Generated,Heat,16.11
HP,25,10,Received,Electricity,3.57
HP,25,10,Generated,Heat,15.46
HP,25,11,Received,Electricity,3.27
HP,25,11,Generated,Heat,14.36
HP,25,12,Received,Electricity,3.4
HP,25,12,Generated,Heat,15.17
HP,25,13,Received,Electricity,2.94
HP,25,13,Generated,Heat,13.44
HP,25,14,Received,Electricity,3.02
HP,25,14,Generated,Heat,13.8
HP,25,15,Received,Electricity,3.51
HP,25,15,Generated,Heat,16.11
HP,25,16,Received,Electricity,3.54
HP,25,16,Generated,Heat,16.11
HP,25,17,Received,Electricity,3.52
HP,25,17,Generated,Heat,16.11
HP,25,18,Received,Electricity,3.55
HP,25,18,Generated,Heat,16.11
HP,25,19,Received,Electricity,3.54
HP,25,19,Generated,Heat,16.11
HP,25,20,Received,Electricity,3.55
HP,25,20,Generated,Heat,16.11
HP,25,21,Received,Electricity,3.59
HP,25,21,Generated,Heat,16.11
HP,25,22,Received,Electricity,3.64
HP,25,22,Generated,Heat,16.11
HP,25,23,Received,Electricity,3.65
HP,25,23,Generated,Heat,16.11
HP,26,0,Received,Electricity,4.19
HP,26,0,Generated,Heat,16.11
HP,26,1,Received,Electricity,4.11
HP,26,1,Generated,Heat,16.11
HP,26,2,Received,Electricity,4.07
HP,26,2,Generated,Heat,16.11
HP,26,3,Received,Electricity,4.02
HP,26,3,Generated,Heat,16.11
HP,26,4,Received,Electricity,3.96
HP,26,4,Generated,Heat,16.11
HP,26,5,Received,Electricity,3.88
HP,26,5,Generated,Heat,16.11
HP,26,6,Received,Electricity,3.88
HP,26,6,Generated,Heat,16.11
HP,26,7,Received,Electricity,3.79
HP,26,7,Generated,Heat,15.69
HP,26,8,Received,Electricity,3.47
HP,26,8,Generated,Heat,14.5
HP,26,9,Received,Electricity,3.79
HP,26,9,Generated,Heat,16.11
HP,26,10,Received,Electricity,3.57
HP,26,10,Generated,Heat,15.46
HP,26,11,Received,Electricity,3.27
HP,26,11,Generated,Heat,14.36
HP,26,12,Received,Electricity,3.4
HP,26,12,Generated,Heat,15.17
HP,26,13,Received,Electricity,2.94
HP,26,13,Generated,Heat,13.44
HP,26,14,Received,Electricity,3.02
HP,26,14,Generated,Heat,13.8
HP,26,15,Received,Electricity,3.51
HP,26,15,Generated,Heat,16.11
HP,26,16,Received,Electricity,3.54
HP,26,16,Generated,Heat,16.11
HP,26,17,Received,Electricity,3.52
HP,26,17,Generated,Heat,16.11
HP,26,18,Received,Electricity,3.55
HP,26,18,Generated,Heat,16.11
HP,26,19,Received,Electricity,3.54
HP,26,19,Generated,Heat,16.11
HP,26,20,Received,Electricity,3.55
HP,26,20,Generated,Heat,16.11
HP,26,21,Received,Electricity,3.59
HP,26,21,Generated,Heat,16.11
HP,26,22,Received,Electricity,3.64
HP,26,22,Generated,Heat,16.11
HP,26,23,Received,Electricity,3.65
HP,26,23,Generated,Heat,16.11
HP,27,0,Received,Electricity,4.19
HP,27,0,Generated,Heat,16.11
HP,27,1,Received,Electricity,4.11
HP,27,1,Generated,Heat,16.11
HP,27,2,Received,Electricity,4.07
HP,27,2,Generated,Heat,16.11
HP,27,3,Received,Electricity,4.02
HP,27,3,Generated,Heat,16.11
HP,27,4,Received,Electricity,3.96
HP,27,4,Generated,Heat,16.11
HP,27,5,Received,Electricity,3.88
HP,27,5,Generated,Heat,16.11
HP,27,6,Received,Electricity,3.88
HP,27,6,Generated,Heat,16.11
HP,27,7,Received,Electricity,3.79
HP,27,7,Generated,Heat,15.69
HP,27,8,Received,Electricity,3.47
HP,27,8,Generated,Heat,14.5
HP,27,9,Received,Electricity,3.79
HP,27,9,Generated,Heat,16.11
HP,27,10,Received,Electricity,3.57
HP,27,10,Generated,Heat,15.46
HP,27,11,Received,Electricity,3.27
HP,27,11,Generated,Heat,14.36
HP,27,12,Received,Electricity,3.4
HP,27,12,Generated,Heat,15.17
HP,27,13,Received,Electricity,2.94
HP,27,13,Generated,Heat,13.44
HP,27,14,Received,Electricity,3.02
HP,27,14,Generated,Heat,13.8
HP,27,15,Received,Electricity,3.51
HP,27,15,Generated,Heat,16.11
HP,27,16,Received,Electricity,3.54
HP,27,16,Generated,Heat,16.11
HP,27,17,Received,Electricity,3.52
HP,27,17,Generated,Heat,16.11
HP,27,18,Received,Electricity,3.55
HP,27,18,Generated,Heat,16.11
HP,27,19,Received,Electricity,3.54
HP,27,19,Generated,Heat,16.11
HP,27,20,Received,Electricity,3.55
HP,27,20,Generated,Heat,16.11
HP,27,21,Received,Electricity,3.59
HP,27,21,Generated,Heat,16.11
HP,27,22,Received,Electricity,3.64
HP,27,22,Generated,Heat,16.11
HP,27,23,Received,Electricity,3.65
HP,27,23,Generated,Heat,16.11
HP,28,0,Received,Electricity,4.19
HP,28,0,Generated,Heat,16.11
HP,28,1,Received,Electricity,4.11
HP,28,1,Generated,Heat,16.11
HP,28,2,Received,Electricity,4.07
HP,28,2,Generated,Heat,16.11
HP,28,3,Received,Electricity,4.02
HP,28,3,Generated,Heat,16.11
HP,28,4,Received,Electricity,3.96
HP,28,4,Generated,Heat,16.11
HP,28,5,Received,Electricity,3.88
HP,28,5,Generated,Heat,16.11
HP,28,6,Received,Electricity,3.88
HP,28,6,Generated,Heat,16.11
HP,28,7,Received,Electricity,3.79
HP,28,7,Generated,Heat,15.69
HP,28,8,Received,Electricity,3.47
HP,28,8,Generated,Heat,14.5
HP,28,9,Received,Electricity,3.79
HP,28,9,Generated,Heat,16.11
HP,28,10,Received,Electricity,3.57
HP,28,10,Generated,Heat,15.46
HP,28,11,Received,Electricity,3.27
HP,28,11,Generated,Heat,14.36
HP,28,12,Received,Electricity,3.4
HP,28,12,Generated,Heat,15.17
HP,28,13,Received,Electricity,2.94
HP,28,13,Generated,Heat,13.44
HP,28,14,Received,Electricity,3.02
HP,28,14,Generated,Heat,13.8
HP,28,15,Received,Electricity,3.51
HP,28,15,Generated,Heat,16.11
HP,28,16,Received,Electricity,3.54
HP,28,16,Generated,Heat,16.11
HP,28,17,Received,Electricity,3.52
HP,28,17,Generated,Heat,16.11
HP,28,18,Received,Electricity,3.55
HP,28,18,Generated,Heat,16.11
HP,28,19,Received,Electricity,3.54
HP,28,19,Generated,Heat,16.11
HP,28,20,Received,Electricity,3.55
HP,28,20,Generated,Heat,16.11
HP,28,21,Received,Electricity,3.59
HP,28,21,Generated,Heat,16.11
HP,28,22,Received,Electricity,3.64
HP,28,22,Generated,Heat,16.11
HP,28,23,Received,Electricity,3.65
HP,28,23,Generated,Heat,16.11
HP,29,0,Received,Electricity,4.19
HP,29,0,Generated,Heat,16.11
HP,29,1,Received,Electricity,4.11
HP,29,1,Generated,Heat,16.11
HP,29,2,Received,Electricity,4.07
HP,29,2,Generated,Heat,16.11
HP,29,3,Received,Electricity,4.02
HP,29,3,Generated,Heat,16.11
HP,29,4,Received,Electricity,3.96
HP,29,4,Generated,Heat,16.11
HP,29,5,Received,Electricity,3.88
HP,29,5,Generated,Heat,16.11
HP,29,6,Received,Electricity,3.88
HP,29,6,Generated,Heat,16.11
HP,29,7,Received,Electricity,3.79
HP,29,7,Generated,Heat,15.69
HP,29,8,Received,Electricity,3.47
HP,29,8,Generated,Heat,14.5
HP,29,9,Received,Electricity,3.79
HP,29,9,Generated,Heat,16.11
HP,29,10,Received,Electricity,3.57
HP,29,10,Generated,Heat,15.46
HP,29,11,Received,Electricity,3.27
HP,29,11,Generated,Heat,14.36
HP,29,12,Received,Electricity,3.4
HP,29,12,Generated,Heat,15.17
HP,29,13,Received,Electricity,2.94
HP,29,13,Generated,Heat,13.44
HP,29,14,Received,Electricity,3.02
HP,29,14,Generated,Heat,13.8
HP,29,15,Received,Electricity,3.51
HP,29,15,Generated,Heat,16.11
HP,29,16,Received,Electricity,3.54
HP,29,16,Generated,Heat,16.11
HP,29,17,Received,Electricity,3.52
